,Date,SKU,Name,Brand,Average Rating,Rating Count,sponsored,price,Sales Price,Express,Link
231,20-Dec-2024,Z10EEA286FD16C6FB0EFBZ,"GROIC Twist Hand Exerciser Bars, Resistance Bar for Physical Therapy, Flex Therapy Bar Strengthener, Twisting Hand Therapy Bar, Relieves Tendonitis Pain & Improve Grip Strength & Injury Recovery ",GROIC,0.0,0,N,200.0,62.95,Y,https://www.noon.com/uae-en/twist-hand-exerciser-bars-resistance-bar-for-physical-therapy-flex-therapy-bar-strengthener-twisting-hand-therapy-bar-relieves-tendonitis-pain-improve-grip-strength-injury-recovery/Z10EEA286FD16C6FB0EFBZ/p/?o=z10eea286fd16c6fb0efbz-1
232,20-Dec-2024,Z3BF299798E943C733F89Z,RIOXS 5 Pairs Yoga Socks For Women Non-Slip Grips & Straps Non Slip Socks For Yoga Pilates Ideal For Pilates Ballet Dance Barefoot Workout ,RIOXS,4.0,1,N,0.0,99.0,NA,https://www.noon.com/uae-en/5-pairs-yoga-socks-for-women-non-slip-grips-straps-non-slip-socks-for-yoga-pilates-ideal-for-pilates-ballet-dance-barefoot-workout/Z3BF299798E943C733F89Z/p/?o=b1692a00080a1e8f
233,20-Dec-2024,Z8FBFEA550DEC00C9F00BZ,WENBO Pilates Exercise Resistance Band Pilates Stick For Man Women Home Gym Workout Fitness Yoga (Pink) ,WENBO,0.0,0,N,40.0,28.5,Y,https://www.noon.com/uae-en/pilates-exercise-resistance-band-pilates-stick-for-man-women-home-gym-workout-fitness-yoga-pink/Z8FBFEA550DEC00C9F00BZ/p/?o=z8fbfea550dec00c9f00bz-1
234,20-Dec-2024,N38925462A,SAPU Multifunctional Yoga Bag With Shoe Space 45x24x24cm ,SAPU,4.3,45,N,0.0,45.0,NA,https://www.noon.com/uae-en/multifunctional-yoga-bag-with-shoe-space-45x24x24cm/N38925462A/p/?o=a9a9492c3605f56f
235,20-Dec-2024,Z08D5C014B433E9836595Z,"Vparty Thick Yoga Mat for Home Workout,183x61x0.6cm Non-Slip Exercise Fitness Yoga Mats,Eco-Friendly TPE Exercise Mats for Home Workout with strap & Carrying Bag ",Vparty,0.0,0,Y,69.95,59.9,N,https://www.noon.com/uae-en/thick-yoga-mat-for-home-workout-183x61x0-6cm-non-slip-exercise-fitness-yoga-mats-eco-friendly-tpe-exercise-mats-for-home-workout-with-strap-carrying-bag/Z08D5C014B433E9836595Z/p/?o=z08d5c014b433e9836595z-1
236,20-Dec-2024,N44711389A,ProSource Premium 1/2-Inch Extra Thick 71-Inch Long High Density Exercise Yoga Mat with Comfort Foam and Carrying Case 183*61*6cm ,ProSource,0.0,0,N,0.0,49.0,N,https://www.noon.com/uae-en/premium-1-2-inch-extra-thick-71-inch-long-high-density-exercise-yoga-mat-with-comfort-foam-and-carrying-case-183-61-6cm/N44711389A/p/?o=b1bba50da24e360f
237,20-Dec-2024,N34539674A,yoga mat Foldable Non-Slip Yoga Mat 6mm 6mm ,yoga,4.4,443,N,0.0,36.85,Y,https://www.noon.com/uae-en/foldable-non-slip-yoga-mat-6mm-6mm/N34539674A/p/?o=f24deeae2ac03f2b
238,20-Dec-2024,Z60F077CA3FE2E737E759Z,RIOXS 5 Pairs Yoga Socks For Women Non-Slip Grips & Straps Non Slip Socks For Yoga Pilates Ideal For Pilates Ballet Dance Barefoot Workout ,RIOXS,0.0,0,N,85.0,41.45,NA,https://www.noon.com/uae-en/5-pairs-yoga-socks-for-women-non-slip-grips-straps-non-slip-socks-for-yoga-pilates-ideal-for-pilates-ballet-dance-barefoot-workout/Z60F077CA3FE2E737E759Z/p/?o=z60f077ca3fe2e737e759z-1
239,20-Dec-2024,Z166CFFAB78D35C181A54Z,Generic Sports Fitness Pilates Circle Yoga Ring For Women 38X38cm Pink ,Generic,5.0,1,N,55.0,30.4,Y,https://www.noon.com/uae-en/sports-fitness-pilates-circle-yoga-ring-for-women-38x38cm-pink/Z166CFFAB78D35C181A54Z/p/?o=z166cffab78d35c181a54z-1
240,20-Dec-2024,Z4FDF649EAA6C7E365B89Z,"Applied Nutrition Gym Towel, Black ",Applied,4.0,3,N,0.0,11.1,Y,https://www.noon.com/uae-en/gym-towel-black/Z4FDF649EAA6C7E365B89Z/p/?o=z4fdf649eaa6c7e365b89z-1
241,20-Dec-2024,Z72F06F556CD4B4A650ECZ,Asutra Asutra Yoga Mat Cleaner Spray (Mindful Lemongrass)4 Fl Oz No Slippery ResidueOrganic Essential Oils Deep-Cleansing For Fitness Gear & Gym EquipmentMicrofiber Towel Included ,Asutra,0.0,0,N,0.0,101.15,N,https://www.noon.com/uae-en/asutra-yoga-mat-cleaner-spray-mindful-lemongrass-4-fl-oz-no-slippery-residueorganic-essential-oils-deep-cleansing-for-fitness-gear-gym-equipmentmicrofiber-towel-included/Z72F06F556CD4B4A650ECZ/p/?o=z72f06f556cd4b4a650ecz-1
242,20-Dec-2024,N11005258A,BODY SCULPTURE Yoga And Exercise Mat With Strap 6ml ,BODY,4.7,5,N,79.0,32.0,Y,https://www.noon.com/uae-en/yoga-and-exercise-mat-with-strap-6ml/N11005258A/p/?o=fc937d235888d83b
243,20-Dec-2024,Z3C8FFE396E1C4B2EFA2DZ,Generic Pilates Yoga Bed Yoga Studio Pilates Core Bed Pilates Training Bed Strength Adjustment Stainless Steel Yoga Training Bed ,Generic,0.0,0,Y,2500.0,1969.0,Y,https://www.noon.com/uae-en/pilates-yoga-bed-yoga-studio-pilates-core-bed-pilates-training-bed-strength-adjustment-stainless-steel-yoga-training-bed/Z3C8FFE396E1C4B2EFA2DZ/p/?o=z3c8ffe396e1c4b2efa2dz-1
244,20-Dec-2024,Z24E1B5B4FDE8BB5C6111Z,"Bernessi 8MM Yoga Mat with Carrying Strap Anti-Slip for Home Workout Exercises Meditation Eco Friendly, Non Skid TPE Yoga Mattres for Pilates 183x61x0.8cm Thick, Pink/Black Color ",Bernessi,4.8,65,Y,165.0,69.9,Y,https://www.noon.com/uae-en/8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-pink-black-color/Z24E1B5B4FDE8BB5C6111Z/p/?o=z24e1b5b4fde8bb5c6111z-1
245,20-Dec-2024,ZA20A29558D85EF0EDB9EZ,"Longchamp Longchamp women's large tote bag, handbag, shoulder bag, navy blue classic style Topic: ",Longchamp,0.0,0,Y,399.9,156.85,Y,https://www.noon.com/uae-en/longchamp-women-s-large-tote-bag-handbag-shoulder-bag-navy-blue-classic-style-topic/ZA20A29558D85EF0EDB9EZ/p/?o=za20a29558d85ef0edb9ez-1
246,20-Dec-2024,N38925315A,SAPU 8-Sections Pulling Yoga Band 85x4cm ,SAPU,4.6,14,N,0.0,29.6,Y,https://www.noon.com/uae-en/8-sections-pulling-yoga-band-85x4cm/N38925315A/p/?o=a250e52db860e9ba
247,20-Dec-2024,N27330353A,Fitness World Fitness Yoga Ball 95cm ,Fitness,4.0,8,N,0.0,49.85,NA,https://www.noon.com/uae-en/fitness-yoga-ball-95cm/N27330353A/p/?o=b476ef6fd3346f9f
248,20-Dec-2024,N20034890A,Generic Anti-Tear Exercise Mat With Carrying Strap ,Generic,4.4,1200,N,39.0,33.5,Y,https://www.noon.com/uae-en/anti-tear-exercise-mat-with-carrying-strap/N20034890A/p/?o=e53e724c0594b8fd
249,20-Dec-2024,N15686964A,QiaoKai Pilates And Yoga Rubber Resistance Band ,QiaoKai,3.7,50,N,19.85,17.8,Y,https://www.noon.com/uae-en/pilates-and-yoga-rubber-resistance-band/N15686964A/p/?o=fab8abbb78d9beab
250,20-Dec-2024,ZC4C03318E131D261B483Z,DBLEW Professional 7mm Thick Anti Fatigue Yoga Mat Knees Supportive Anti Slip Fitness Home Exercise EVA Eco Friendly Ideal For All Types Of Pilates Floor ABS Belly Tummy Fat Workouts Gym Stretching 90x190cm ,DBLEW,0.0,0,N,100.0,38.7,Y,https://www.noon.com/uae-en/professional-7mm-thick-anti-fatigue-yoga-mat-knees-supportive-anti-slip-fitness-home-exercise-eva-eco-friendly-ideal-for-all-types-of-pilates-floor-abs-belly-tummy-fat-workouts-gym-stretching-90x190cm/ZC4C03318E131D261B483Z/p/?o=zc4c03318e131d261b483z-1
251,20-Dec-2024,ZCB9061A0A82903930042Z,Reebok Yoga Mat - 4Mm - Black ,Reebok,0.0,0,N,95.0,64.0,Y,https://www.noon.com/uae-en/yoga-mat-4mm-black/ZCB9061A0A82903930042Z/p/?o=zcb9061a0a82903930042z-1
252,20-Dec-2024,Z712491AD789D5E234AE5Z,ZCM-HAPPY 2 Piece Yoga Block Props Brick ,ZCM-HAPPY,5.0,3,N,0.0,25.0,Y,https://www.noon.com/uae-en/2-piece-yoga-block-props-brick/Z712491AD789D5E234AE5Z/p/?o=z712491ad789d5e234ae5z-1
253,20-Dec-2024,ZD88801EB3DCE9A13E3E1Z,ZCM-HAPPY 2 Piece Yoga Block Props Brick ,ZCM-HAPPY,4.3,6,N,0.0,25.0,Y,https://www.noon.com/uae-en/2-piece-yoga-block-props-brick/ZD88801EB3DCE9A13E3E1Z/p/?o=zd88801eb3dce9a13e3e1z-1
254,20-Dec-2024,Z0D449281F2D7CFBF2C62Z,"Cool Baby Style COOLBABY 1Pcs Adjustable Yoga Mat Carrier, Yoga Mat Strap, Yoga Mat Sling Durable Cotton Texture (Black） ",Cool,0.0,0,N,23.0,19.6,Y,https://www.noon.com/uae-en/coolbaby-1pcs-adjustable-yoga-mat-carrier-yoga-mat-strap-yoga-mat-sling-durable-cotton-texture-black/Z0D449281F2D7CFBF2C62Z/p/?o=z0d449281f2d7cfbf2c62z-1
255,20-Dec-2024,ZB747EE88CD78DA987DB5Z,ZCM-HAPPY Sports Fitness Home Core Training Charm Glide Mat ,ZCM-HAPPY,0.0,0,N,0.0,29.0,Y,https://www.noon.com/uae-en/sports-fitness-home-core-training-charm-glide-mat/ZB747EE88CD78DA987DB5Z/p/?o=zb747ee88cd78da987db5z-1
256,20-Dec-2024,Z5B7F1C9B40092861EA40Z,RIOXS 2 Pack Yoga Block Non Slip Yoga Block Brick Foam Home Exercise Fitness Gym High Density EVA Foam Blocks for Improve Stretching Yoga Pilates ,RIOXS,5.0,1,N,72.0,39.0,Y,https://www.noon.com/uae-en/2-pack-yoga-block-non-slip-yoga-block-brick-foam-home-exercise-fitness-gym-high-density-eva-foam-blocks-for-improve-stretching-yoga-pilates/Z5B7F1C9B40092861EA40Z/p/?o=z5b7f1c9b40092861ea40z-1
257,20-Dec-2024,ZFA0A82BB77B4B873251FZ,Generic 6 Pairs Anti Slip Yoga Socks For Women，Non Slip Socks Pilates Socks For Yoga，Pilates，Ballet，Dance，Workout ,Generic,0.0,0,N,0.0,39.9,Y,https://www.noon.com/uae-en/6-pairs-anti-slip-yoga-socks-for-women-non-slip-socks-pilates-socks-for-yoga-pilates-ballet-dance-workout/ZFA0A82BB77B4B873251FZ/p/?o=zfa0a82bb77b4b873251fz-1
258,20-Dec-2024,ZD27DC057C375751456AEZ,Yukon 6.5 mm Pilates Mat Yoga Mat Pilates Mat Exercise Mat ,Yukon,0.0,0,N,0.0,29.0,N,https://www.noon.com/uae-en/6-5-mm-pilates-mat-yoga-mat-pilates-mat-exercise-mat/ZD27DC057C375751456AEZ/p/?o=b776a7608174722c
259,20-Dec-2024,N33001666A,Sharpdo Inflatable Yoga Balance Board With Pump 4.5 x 34 cmcm ,Sharpdo,3.8,12,N,32.0,28.8,Y,https://www.noon.com/uae-en/inflatable-yoga-balance-board-with-pump-4-5-x-34-cmcm/N33001666A/p/?o=a8b6861c7b0c285b
260,20-Dec-2024,ZEA24FB40EFA91537125FZ,Adidas Fitness Mat - 10Mm - Solar Red ,Adidas,0.0,0,N,195.0,132.0,Y,https://www.noon.com/uae-en/fitness-mat-10mm-solar-red/ZEA24FB40EFA91537125FZ/p/?o=zea24fb40efa91537125fz-1
261,20-Dec-2024,ZDAEB34EEE2F38AD13E80Z,"Ayeeb Portable Foldable Yoga Travel Mat 1MM,100% Natural Portugal Cork Surface Eco-friendly Antimicrobial, Non-slip Rubber Reverse, Versatile use for Gym Pilates Fitness Workout Meditation Beach Swimming Pool Carpet floor, Best Gift to friends and families, Full Color Laser Pattern(LOVE heart) ",Ayeeb,0.0,0,N,399.0,95.0,Y,https://www.noon.com/uae-en/portable-foldable-yoga-travel-mat-1mm-100-natural-portugal-cork-surface-eco-friendly-antimicrobial-non-slip-rubber-reverse-versatile-use-for-gym-pilates-fitness-workout-meditation-beach-swimming-pool-carpet-floor-best-gift-to-friends-and-families-ful/ZDAEB34EEE2F38AD13E80Z/p/?o=zdaeb34eee2f38ad13e80z-1
262,20-Dec-2024,N16660112A,Fitness World Pair Of Sand Weight Bag 3kg ,Fitness,4.1,29,N,0.0,45.0,N,https://www.noon.com/uae-en/pair-of-sand-weight-bag-3kg/N16660112A/p/?o=e57c2035d082c22f
263,20-Dec-2024,ZCA2828C9D51068BEECD1Z,Generic Foam Roller Yoga Fitness- Black ,Generic,4.3,16,N,49.0,34.3,Y,https://www.noon.com/uae-en/foam-roller-yoga-fitness-black/ZCA2828C9D51068BEECD1Z/p/?o=zca2828c9d51068beecd1z-1
264,20-Dec-2024,Z9B23D0032794C11ADD44Z,Reebok Training Mat - 7Mm - Black ,Reebok,0.0,0,N,110.0,74.0,Y,https://www.noon.com/uae-en/training-mat-7mm-black/Z9B23D0032794C11ADD44Z/p/?o=z9b23d0032794c11add44z-1
265,20-Dec-2024,Z86657EE0D924D739F56FZ,"Y&D Peanut Ball, Exercise Yoga Balance Stability Sitting Anti Burst Ball for Labor Birthing, Kids Sensory Toys, Home & Gym Fintness, Include Pump Strap ",Y&D,5.0,8,N,99.95,82.45,Y,https://www.noon.com/uae-en/peanut-ball-exercise-yoga-balance-stability-sitting-anti-burst-ball-for-labor-birthing-kids-sensory-toys-home-gym-fintness-include-pump-strap/Z86657EE0D924D739F56FZ/p/?o=z86657ee0d924d739f56fz-1
266,20-Dec-2024,Z4654AD71086ECA94C98BZ,Mono Socks 3-Piece Ballerina Socks ,Mono,0.0,0,N,51.0,41.0,N,https://www.noon.com/uae-en/3-piece-ballerina-socks/Z4654AD71086ECA94C98BZ/p/?o=b656755d296db53b
267,20-Dec-2024,Z6F4C6B975B77B9D3D8E4Z,Generic Yoga Socks for Women Non Slip Grips & Straps 3 Pairs  Multicolor Dance Pilates Barre Barefoot Workout ,Generic,4.7,21,N,39.0,27.3,Y,https://www.noon.com/uae-en/yoga-socks-for-women-non-slip-grips-straps-3-pairs-multicolor-dance-pilates-barre-barefoot-workout/Z6F4C6B975B77B9D3D8E4Z/p/?o=z6f4c6b975b77b9d3d8e4z-1
